업소 명,업종 명,업태 명,주소,위도,경도,X (N),Y (E),전화번호,지역구,,,,,,,,,,,,,,,X (N),Y (E),,가좌역,연남동,동교어린이공원,연트럴파크,홍대입구역 6번출구,참새방앗간 ,서강대역,서강대총동창회관,광성벤처프라자,공덕 파크자이,공덕역,브라운스톤 공덕,효창 푸르지오,효창공원역,,제한거리
마포참숯불갈비,일반음식점,한식, 응암로 145 (북가좌동40) ,37.58534338,126.9149774,453984.5312,192491.2991,023047733,서대문구,,,,,,,,,,,,,,,453984.5312,192491.2991,,,,,,,,,,,,,,,,,
닭한마리,일반음식점,한식, 연세로2길  87 (대현동) 지상1층 ,37.55723407,126.9415468,450863.2654,194835.8183,023939560,서대문구,,,,,,,,,,,,,,,450863.2654,194835.8183,,,,,,,,,,,,,,,,,
나주곰탕,일반음식점,한식, 신촌역로 4 (대현동) ,37.5571123,126.9431088,450849.6669,194973.8018,0107483343,서대문구,,,,,,,,,,,,,,,450849.6669,194973.8018,,,,,,,,,,,,,,,,,
유쾌한스시,일반음식점,일식, 연희맛로 7-7 (연희동) ,37.56628,126.9283283,451867.9578,193668.7581,023226621,서대문구,,,,,,,,,,,,,,,451867.9578,193668.7581,,,,,,,,,,,,,,,,,
금빈,일반음식점,일식, 연희로 178 (연희동 2층) ,37.57277864,126.9357343,452588.6807,194323.4797,027774003,서대문구,,,,,,,,,,,,,,,452588.6807,194323.4797,,,,,,,,,,,,,,,,,
봉구비어(신촌명물거리점) 2호점,일반음식점,한식, 명물길 41 (창천동) ,37.55866335,126.9385895,451022.0484,194574.6496,0203126859,서대문구,,,,,,,,,,,,,,,451022.0484,194574.6496,,,,,,,,,,,,,,,,,
(주)이랜드파크 외식 이대점 리미니,일반음식점,경양식, 이화여대길 59 4층 (대현동) ,37.55898734,126.9451581,451057.6446,195154.9801,01023573802,서대문구,,,,,,,,,,,,,,,451057.6446,195154.9801,,,,,,,,,,,,,,,,,
사보텐용산점,일반음식점,경양식, 한강대로23길 55 4층 407-1호 (한강로3가) ,37.5297736,126.9647427,447814.7917,196883.9731,01199239302,용산구,,,,,,,,,,,,,,,447814.7917,196883.9731,,,,,,,,,,,,,,,,,
한남북엇국,일반음식점,한식, 독서당로 65-7 지상1~3층지하1층 (한남동) ,37.53395563,127.0080647,448278.3421,200712.7147,0222971988,용산구,,,,,,,,,,,,,,,448278.3421,200712.7147,,,,,,,,,,,,,,,,,
카페테리아 바이 아워홈,일반음식점,한식, 한강대로 372 지하2층 201호 (동자동 센트레빌 KDB생명타워) ,37.55167727,126.9729212,450245.3316,197607.4865,,용산구,,,,,,,,,,,,,,,450245.3316,197607.4865,,,,,,,,,,,,,,,,,
솔마루,일반음식점,한식, 효창원로62길 16 1층 (효창동) ,37.5397272,126.9625837,448919.4735,196693.5959,027120708,용산구,,,,,,,,,,,,,,,448919.4735,196693.5959,,,,,,,,,,,,,,,,,
미성일식,일반음식점,일식, 한강대로84길 12 (남영동(지상1층)) ,37.54355033,126.973232,449343.4281,197634.6832,027963068,용산구,,,,,,,,,,,,,,,449343.4281,197634.6832,,,,,,,,,,,,,,,,,
청운숯불갈비,일반음식점,한식, 청파로 383-8 (서계동(지상12층)) ,37.55415571,126.968484,450520.5021,197215.5334,027112625,용산구,,,,,,,,,,,,,,,450520.5021,197215.5334,,,,,,,,,,,,,,,,,
(주)코파카바나그릴,일반음식점,경양식, 이태원로27가길 41 (이태원동(지상1층)) ,37.53486751,126.9930033,448379.5313,199381.674,027961660,용산구,,,,,,,,,,,,,,,448379.5313,199381.674,,,,,,,,,,,,,,,,,
부산갈비,일반음식점,식육취급, 이태원로27가길 18 지상1층 (이태원동) ,37.5351559,126.9942705,448411.5278,199493.6606,027967641,용산구,,,,,,,,,,,,,,,448411.5278,199493.6606,,,,,,,,,,,,,,,,,
한강회관,일반음식점,한식, 이촌로75길 10-3 (이촌동(지상2층)) ,37.52039845,126.9743488,446774.1031,197732.6715,027939855,용산구,,,,,,,,,,,,,,,446774.1031,197732.6715,,,,,,,,,,,,,,,,,
양촌리,일반음식점,일식, 토정로 304 (용강동) ,37.54025621,126.9426871,448979.0671,194935.4064,027010455,마포구,,,,,,,,,,,,,,,448979.0671,194935.4064,,,,,,,,,,,,,,,,,
이찌방,일반음식점,일식, 토정로 296 (용강동 지하1층) ,37.54069559,126.942044,449027.8619,194878.6132,027011441,마포구,,,,,,,,,,,,,,,449027.8619,194878.6132,,,,,,,,,,,,,,,,,
해초섬마포역점,일반음식점,일식, 마포대로 33 (도화동한화오벨리스크 지140) ,37.53998362,126.9454481,448948.6703,195179.3772,027188080,마포구,,,,,,,,,,,,,,,448948.6703,195179.3772,,,,,,,,,,,,,,,,,
동경일식,일반음식점,일식, 월드컵북로1길 6 1층동 (서교동) ,37.55549914,126.9206021,450672.0858,192985.2399,023380785,마포구,,,,,,,,,,,,,,,450672.0858,192985.2399,,,,,,,,,,,,,,,,,
홍반장신의주찹쌀순대,일반음식점,한식, 월드컵로 192 2층 (성산동) ,37.56442384,126.9029535,451663.9797,191427.0265,023046465,마포구,,,,,,,,,,,,,,,451663.9797,191427.0265,,,,,,,,,,,,,,,,,
본가한양삼계탕,일반음식점,한식, 연남로 93 (연남동 1층2층) ,37.56685691,126.9177014,451932.7509,192730.0705,01094892326,마포구,,,,,,,,,,,,,,,451932.7509,192730.0705,,,,,,,,,,,,,,,,,
돈수백,일반음식점,한식, 양화로6길 45 지1층 B01호 (서교동) ,37.54894447,126.9168158,449944.9637,192650.08,,마포구,,,,,,,,,,,,,,,449944.9637,192650.08,,,,,,,,,,,,,,,,,
(주)이랜드파크 외식 애슐리,일반음식점,경양식, 양화로 129 (서교동 경남빌딩 지하1층) ,37.55505951,126.9206931,450623.2911,192993.239,023329020,마포구,,,,,,,,,,,,,,,450623.2911,192993.239,,,,,,,,,,,,,,,,,
합정오리농장,일반음식점,한식, 양화로 58 1층 102103104105호 (서교동 명지한강빌드웰) ,37.55007874,126.9154248,450070.9502,192527.2948,,마포구,,,,,,,,,,,,,,,450070.9502,192527.2948,,,,,,,,,,,,,,,,,
숭례문,일반음식점,한식, 양화로 45 (서교동 1층 101호) ,37.55150125,126.9139521,450228.9333,192397.3103,023265544,마포구,,,,,,,,,,,,,,,450228.9333,192397.3103,,,,,,,,,,,,,,,,,
푸짐한왕뼈,일반음식점,한식, 성암로15길 43 (상암동 1층) ,37.57697826,126.8965388,453057.8304,190861.8942,01037608577,마포구,,,,,,,,,,,,,,,453057.8304,190861.8942,,,,,,,,,,,,,,,,,
황제부대찌개,일반음식점,한식, 성암로 330 B106호 (상암동) ,37.5847278,126.8858947,453918.9382,189922.8067,0231537227,마포구,,,,,,,,,,,,,,,453918.9382,189922.8067,,,,,,,,,,,,,,,,,
소문난쭈꾸미마포본점,일반음식점,한식, 새창로2길 15 (도화동 1층) ,37.54128999,126.949317,449093.4548,195521.3362,027017362,마포구,,,,,,,,,,,,,,,449093.4548,195521.3362,,,,,,,,,,,,,,,,,
청대문집,일반음식점,한식, 백범로1길 101 1층 (노고산동) ,37.55613878,126.9421996,450741.6784,194893.4114,01082687566,마포구,,,,,,,,,,,,,,,450741.6784,194893.4114,,,,,,,,,,,,,,,,,
채움한정식,일반음식점,한식, 백범로 205 (신공덕동 펜트라우스 101동 지하2층 B230호) ,37.54410668,126.954131,449405.8214,195946.8853,01696808445,마포구,,,,,,,,,,,,,,,449405.8214,195946.8853,,,,,,,,,,,,,,,,,
메이찬 COOK,일반음식점,중국식, 백범로1길 12 (노고산동 12층) ,37.5543742,126.9378099,450546.0994,194505.4579,0207158550,마포구,,,,,,,,,,,,,,,450546.0994,194505.4579,,,,,,,,,,,,,,,,,
소리개,일반음식점,한식, 마포대로12길 28 (공덕동 1층 일부) ,37.54770725,126.9545995,449805.3787,195988.4803,01064713138,마포구,,,,,,,,,,,,,,,449805.3787,195988.4803,,,,,,,,,,,,,,,,,
엉터리생고기,일반음식점,한식, 마포대로10길 12 (공덕동 2층 일부) ,37.5470476,126.9542921,449732.1865,195961.2836,01089234184,마포구,,,,,,,,,,,,,,,449732.1865,195961.2836,,,,,,,,,,,,,,,,,
(주)진미서산게장,일반음식점,한식, 마포대로 186-6 (공덕동1층) ,37.55060892,126.9558019,450127.3442,196094.8676,0232114468,마포구,,,,,,,,,,,,,,,450127.3442,196094.8676,,,,,,,,,,,,,,,,,
(주)이랜드파크 애슐리공덕역점,일반음식점,경양식, 마포대로 137 지하1층 (공덕동 KPX빌딩) ,37.54679466,126.952613,449704.1895,195812.9013,027061031,마포구,,,,,,,,,,,,,,,449704.1895,195812.9013,,,,,,,,,,,,,,,,,
허밍벨라,일반음식점,경양식, 독막로7길 57  (서교동) 12층 ,37.55035583,126.9199874,450101.3469,192930.4465,,마포구,,,,,,,,,,,,,,,450101.3469,192930.4465,,,,,,,,,,,,,,,,,
본파이어,일반음식점,한식, 독막로5길 24 지1층1층동 (서교동) ,37.54898179,126.9186535,449948.9632,192812.4606,,마포구,,,,,,,,,,,,,,,449948.9632,192812.4606,,,,,,,,,,,,,,,,,
한강다온밥상,일반음식점,한식, 독막로4길 41 (합정동 지하1층) ,37.54636727,126.9163298,449658.9943,192606.8852,01095007250,마포구,,,,,,,,,,,,,,,449658.9943,192606.8852,,,,,,,,,,,,,,,,,
호우,일반음식점,까페, 독막로3길 28-20 (서교동 1층) ,37.54984629,126.9179917,450044.953,192754.0676,01032096369,마포구,,,,,,,,,,,,,,,450044.953,192754.0676,,,,,,,,,,,,,,,,,
빈의왈츠,일반음식점,경양식, 독막로14길 11 1층 (상수동) ,37.54757101,126.9215791,449792.18,193070.8297,,마포구,,,,,,,,,,,,,,,449792.18,193070.8297,,,,,,,,,,,,,,,,,
김포맛집강원막국수,일반음식점,한식, 독막로 17 (합정동 12층) ,37.54875245,126.9153946,449923.7659,192524.4951,023370315,마포구,,,,,,,,,,,,,,,449923.7659,192524.4951,,,,,,,,,,,,,,,,,
실일식,일반음식점,일식, 월드컵북로58길 10 2층 202203호 (상암동 더팬) ,37.58160069,126.8870769,453571.7754,190026.7942,01039166107,마포구,,,,,,,,,,,,,,,453571.7754,190026.7942,,,,,,,,,,,,,,,,,
참토우상암DMC본점,일반음식점,한식, 매봉산로2길 7 (상암동2층) ,37.57884715,126.8947657,453265.4082,190705.5129,027834245,마포구,,,,,,,,,,,,,,,453265.4082,190705.5129,,,,,,,,,,,,,,,,,
비진도,일반음식점,한식, 월드컵북로 396 (상암동) ,37.57944137,126.8903225,453331.8011,190313.1599,0112602252,마포구,,,,,,,,,,,,,,,453331.8011,190313.1599,,,,,,,,,,,,,,,,,
설참치 홍대점,일반음식점,중국식, 양화로15길 12 (서교동 1층) ,37.55458292,126.919417,450570.4967,192880.4525,0231436811,마포구,,,,,,,,,,,,,,,450570.4967,192880.4525,,,,,,,,,,,,,,,,,
송담추어탕,일반음식점,한식, 동교로 237 (연남동 1층) ,37.56115965,126.9240322,451300.0186,193288.8036,01077066687,마포구,,,,,,,,,,,,,,,451300.0186,193288.8036,,,,,,,,,,,,,,,,,
(주)제이푸드,일반음식점,한식, 연세로 50 (신촌동 세브란스 본관 3층) ,37.56380482,126.9429316,451592.3874,194958.6036,0222278044,서대문구,,,,,,,,,,,,,,,451592.3874,194958.6036,,,,,,,,,,,,,,,,,
푸드엠파이어 실크스파이스,일반음식점,중국식, 연세로 50 3층 (신촌동 세브란스병원본관) ,37.56380482,126.9429316,451592.3874,194958.6036,0222278033,서대문구,,,,,,,,,,,,,,,451592.3874,194958.6036,,,,,,,,,,,,,,,,,
푸드엠파이어 손수면옥,일반음식점,한식, 연세로 50 3층 (신촌동 세브란스병원 본관) ,37.56380482,126.9429316,451592.3874,194958.6036,0222278033,서대문구,,,,,,,,,,,,,,,451592.3874,194958.6036,,,,,,,,,,,,,,,,,
푸드엠파이어 사보텐,일반음식점,한식, 연세로 50 3층 (신촌동 세브란스병원본관) ,37.56380482,126.9429316,451592.3874,194958.6036,0222278033,서대문구,,,,,,,,,,,,,,,451592.3874,194958.6036,,,,,,,,,,,,,,,,,
푸드엠파이어 부자밥,일반음식점,한식, 연세로 50 3층 (신촌동 세브란스병원본관) ,37.56380482,126.9429316,451592.3874,194958.6036,0222278033,서대문구,,,,,,,,,,,,,,,451592.3874,194958.6036,,,,,,,,,,,,,,,,,
푸드엠파이어 호탕,일반음식점,한식, 연세로 50 3층 (신촌동 세브란스병원본관) ,37.56380482,126.9429316,451592.3874,194958.6036,0222278033,서대문구,,,,,,,,,,,,,,,451592.3874,194958.6036,,,,,,,,,,,,,,,,,
VIPS 신촌현대 U-Plex,일반음식점,경양식, 연세로 13 11층 (창천동 신촌현대백화점 U-Plex) ,37.55673775,126.9365585,450808.4713,194395.0711,0231451997,서대문구,,,,,,,,,,,,,,,450808.4713,194395.0711,,,,,,,,,,,,,,,,,
신라갈비찜,일반음식점,한식, 원효로 69 (원효로4가(지상1층)) ,37.53301253,126.9515492,448174.7532,195718.1127,027191290,용산구,,,,,,,,,,,,,,,448174.7532,195718.1127,,,,,,,,,,,,,,,,,
씨제이푸드빌(주)푸드오클락,일반음식점,중국식, 남산공원길 126 (용산동2가 서울타워 광장1층) ,37.5508583,126.9907611,450154.1413,199183.6977,0234559224,용산구,,,,,,,,,,,,,,,450154.1413,199183.6977,,,,,,,,,,,,,,,,,
한강회관,일반음식점,한식, 이촌로75길  10-3 ,37.52039845,126.9743488,446774.1031,197732.6715,027939855,용산구,,,,,,,,,,,,,,,446774.1031,197732.6715,,,,,,,,,,,,,,,,,
오메가3치킨영양삼계탕,일반음식점,한식, 이촌로64길 61 (이촌동) ,37.52022383,126.9677019,446754.9052,197145.1418,,용산구,,,,,,,,,,,,,,,446754.9052,197145.1418,,,,,,,,,,,,,,,,,
연,일반음식점,한식, 경기대로 82 ,37.56591087,126.9647801,451825.1624,196888.7725,,서대문구,,,,,,,,,,,,,,,451825.1624,196888.7725,,,,,,,,,,,,,,,,,
참이맛감자탕,일반음식점,한식, 월드컵북로 44길 ,37.57801018,126.8938204,453172.6181,190621.9229,,마포구,,,,,,,,,,,,,,,453172.6181,190621.9229,,,,,,,,,,,,,,,,,
족발장인족장,일반음식점,한식, 토정로 37길 ,37.54134576,126.9450941,449099.8542,195148.1809,,마포구,,,,,,,,,,,,,,,449099.8542,195148.1809,,,,,,,,,,,,,,,,,
신촌홍어집,일반음식점,한식, 매봉산로2길 19-6 (상암동 1층) ,37.57833231,126.8953551,453208.2143,190757.5067,023231694,마포구,,,,,,,,,,,,,,,453208.2143,190757.5067,,,,,,,,,,,,,,,,,
마포나루(1호점),일반음식점,한식, 마포대로 68 (도화동마포아크로타워 지하0102호) ,37.54133308,126.9489594,449098.2543,195489.74,,마포구,,,,,,,,,,,,,,,449098.2543,195489.74,,,,,,,,,,,,,,,,,
경복궁서교점,일반음식점,한식, 월드컵북로 37 (서교동) ,37.55761302,126.9181733,450906.8607,192770.8656,0231437071,마포구,,,,,,,,,,,,,,,450906.8607,192770.8656,,,,,,,,,,,,,,,,,
한정식 연,일반음식점,한식, 경기대로 82 (충정로2가) ,37.56591087,126.9647801,451825.1624,196888.7725,0203655568,서대문구,,,,,,,,,,,,,,,451825.1624,196888.7725,,,,,,,,,,,,,,,,,
원할머니보쌈용강점,일반음식점,한식, 토정로 296 (용강동) ,37.54069559,126.942044,449027.8619,194878.6132,027066464,마포구,,,,,,,,,,,,,,,449027.8619,194878.6132,,,,,,,,,,,,,,,,,
보길도활어회,일반음식점,일식, 북아현로 67-1 (북아현동) ,37.56319006,126.9547712,451523.5947,196004.4784,023623833,서대문구,,,,,,,,,,,,,,,451523.5947,196004.4784,,,,,,,,,,,,,,,,,
오리와메밀,일반음식점,한식, 충정로 43-4 (충정로3가) ,37.56301669,126.9641793,451503.9968,196835.5789,023621172,서대문구,,,,,,,,,,,,,,,451503.9968,196835.5789,,,,,,,,,,,,,,,,,
밥,일반음식점,한식, 이화여대길 50-6 (대현동) ,37.5590274,126.946059,451062.0441,195234.5706,020200000,서대문구,,,,,,,,,,,,,,,451062.0441,195234.5706,,,,,,,,,,,,,,,,,
명당횟집,일반음식점,일식, 응암로 87 (북가좌동) ,37.58079276,126.9116994,453479.7853,192201.3338,023622410,서대문구,,,,,,,,,,,,,,,453479.7853,192201.3338,,,,,,,,,,,,,,,,,
한촌설렁탕 북가좌점,일반음식점,한식, 응암로 67 (북가좌동) ,37.57920976,126.9105556,453304.2041,192100.1459,023721391,서대문구,,,,,,,,,,,,,,,453304.2041,192100.1459,,,,,,,,,,,,,,,,,
연희동손칼국수,일반음식점,한식, 연희맛로 37 (연희동) ,37.56822039,126.9307487,452083.1348,193882.7325,023333955,서대문구,,,,,,,,,,,,,,,452083.1348,193882.7325,,,,,,,,,,,,,,,,,
일화성,일반음식점,중국식, 연희로36길 26 (연희동(지하1층)) ,37.57753626,126.9364231,453116.6242,194384.6724,0203332011,서대문구,,,,,,,,,,,,,,,453116.6242,194384.6724,,,,,,,,,,,,,,,,,
선수사,일반음식점,일식, 연희로 177 (연희동) ,37.57302344,126.9352496,452615.8778,194280.6848,0231416200,서대문구,,,,,,,,,,,,,,,452615.8778,194280.6848,,,,,,,,,,,,,,,,,
이코노스시,일반음식점,일식, 신촌역로 14 (대현동) ,37.55784388,126.9430584,450930.8582,194969.4024,0203054635,서대문구,,,,,,,,,,,,,,,450930.8582,194969.4024,,,,,,,,,,,,,,,,,
라스텔라(한식당),일반음식점,한식, 마포대로 58 (도화동) ,37.5406841,126.9483624,449026.262,195436.9464,027179441,마포구,,,,,,,,,,,,,,,449026.262,195436.9464,,,,,,,,,,,,,,,,,
파샤(PASHA),일반음식점,기타(일반음식점), 이태원로 189 (이태원동(지상2층)) ,37.5348568,126.9949131,448378.3314,199550.4538,,용산구,,,,,,,,,,,,,,,448378.3314,199550.4538,,,,,,,,,,,,,,,,,
삼성웰스토리(주)NH금융,일반음식점,한식, 충정로 60 (미근동 지하1층) ,37.56386421,126.9661574,451597.9868,197010.358,01041485347,서대문구,,,,,,,,,,,,,,,451597.9868,197010.358,,,,,,,,,,,,,,,,,
(주)롯데리아 T.G.I.F 신촌점,일반음식점,경양식, 연세로 13 (창천동(지상10층)) ,37.55673775,126.9365585,450808.4713,194395.0711,0231411671,서대문구,,,,,,,,,,,,,,,450808.4713,194395.0711,,,,,,,,,,,,,,,,,
채선당(신촌점),일반음식점,한식, 연세로 23 (창천동(지하1층)) ,37.55776135,126.9366889,450922.0591,194406.6697,023365006,서대문구,,,,,,,,,,,,,,,450922.0591,194406.6697,,,,,,,,,,,,,,,,,
본가마포용강점,일반음식점,한식, 토정로35길 11 (용강동인우빌딩 1층 101호) ,37.54050548,126.943927,449006.6641,195044.9933,027060889,마포구,,,,,,,,,,,,,,,449006.6641,195044.9933,,,,,,,,,,,,,,,,,
박대박조개찜,일반음식점,한식, 월드컵북로44길 49 (상암동2층) ,37.57680727,126.8947323,453039.0324,190702.3133,023073326,마포구,,,,,,,,,,,,,,,453039.0324,190702.3133,,,,,,,,,,,,,,,,,
양평막국수,일반음식점,한식, 월드컵북로44길 57 (상암동1층) ,37.57703047,126.8944558,453063.8298,190677.9162,023060833,마포구,,,,,,,,,,,,,,,453063.8298,190677.9162,,,,,,,,,,,,,,,,,
내가찜한닭,일반음식점,한식, 월드컵북로 396 (상암동누리꿈스퀘어 지1층 B1042 1045 1046호) ,37.57944137,126.8903225,453331.8011,190313.1599,023099405,마포구,,,,,,,,,,,,,,,453331.8011,190313.1599,,,,,,,,,,,,,,,,,
누리꿈생고기,일반음식점,한식, 월드컵북로 396 (상암동누리꿈스퀘어 2층 R201 202 203호) ,37.57944137,126.8903225,453331.8011,190313.1599,023731237,마포구,,,,,,,,,,,,,,,453331.8011,190313.1599,,,,,,,,,,,,,,,,,
매반생면,일반음식점,한식, 월드컵북로 396 (상암동누리굼스퀘어 B10791080호) ,37.57944137,126.8903225,453331.8011,190313.1599,01071604468,마포구,,,,,,,,,,,,,,,453331.8011,190313.1599,,,,,,,,,,,,,,,,,
홍반장신의주찹쌀순대&amp;감자탕,일반음식점,한식, 월드컵북로 381 (상암동 상암택지개발지구상암월드컵4단지상가 101102103104호) ,37.57795252,126.88989,453166.6188,190274.7645,023756464,마포구,,,,,,,,,,,,,,,453166.6188,190274.7645,,,,,,,,,,,,,,,,,
